Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDY50,5.8,0,0.130955811,4,90.3172,8,2,2,0,1,1338.2579999999998
FDE16,8.895,0,0.026492726,5,208.4954,2,7,1,1,1,6251.861999999999
NCE31,7.67,0,0.185130961,9,32.9216,9,4,1,0,1,588.5672
FDE53,10.895,0,0.026934673,5,106.12799999999999,7,5,1,1,1,319.584
DRK11,8.21,0,0.0,7,148.2392,7,5,1,1,1,1491.392
DRH13,8.575,0,0.023866079,14,107.12799999999999,1,1,0,2,1,958.752
FDA11,7.75,0,0.043414959,0,93.1436,3,8,1,2,2,1418.154
DRL35,12.857645184135976,0,0.030554947000000002,7,41.876999999999995,5,0,1,2,3,1125.202
DRF36,12.857645184135976,0,0.023463124,14,190.6846,5,0,1,2,3,9554.23
FDI07,12.35,1,0.033951827000000004,10,197.2426,2,7,1,1,1,2966.139
FDI32,17.7,0,0.174228338,6,117.1834,1,1,0,2,1,691.1004
DRL60,8.52,0,0.027169588999999997,14,151.0682,3,8,1,2,2,1829.6184
NCY17,18.2,0,0.16306529999999997,8,43.3086,6,6,2,1,1,758.3462
DRH36,12.857645184135976,0,0.058444175999999994,14,73.0696,4,0,2,0,0,223.7088
FDX02,16.0,0,0.057049301,4,225.9404,6,6,2,1,1,1350.2424
FDG46,8.63,1,0.032960823,13,115.0518,9,4,1,0,1,1366.2216
FDM60,10.8,1,0.0,0,40.7138,2,7,1,1,1,406.13800000000003
FDJ22,18.75,0,0.053025370999999995,13,192.5504,3,8,1,2,2,2109.2544
FDU59,5.78,0,0.096306016,1,161.9552,1,1,0,2,1,2111.9176
FDL38,13.8,1,0.014762987,3,90.7172,7,5,1,1,1,1338.2579999999998
FDZ23,17.75,1,0.067446626,0,184.72400000000002,1,1,0,2,1,1677.816
FDX52,11.5,1,0.042173667000000005,5,194.68200000000002,3,8,1,2,2,2316.984
NCB42,11.8,0,0.008578539,8,117.6492,7,5,1,1,1,1158.492
NCU18,15.1,0,0.056155909000000004,9,140.5496,2,7,1,1,1,2681.8424
FDI32,12.857645184135976,0,0.305305397,6,116.6834,4,0,2,0,0,460.7336
DRZ11,8.85,1,0.11257118699999999,14,122.0388,1,1,0,2,1,1609.9044
NCL54,12.6,0,0.083221904,9,174.5054,2,7,1,1,1,2626.5809999999997
FDS19,13.8,1,0.064195136,6,75.8012,6,6,2,1,1,1138.518
DRB13,6.115,1,0.0070552919999999995,14,188.653,9,4,1,0,1,3605.3070000000002
DRI51,17.25,0,0.070703828,4,170.3764,0,3,1,2,0,343.5528
FDS57,12.857645184135976,0,0.102941345,13,142.047,5,0,1,2,3,2719.7929999999997
FDT39,6.26,1,0.009887927,10,150.7366,7,5,1,1,1,2418.1856
FDH48,13.5,0,0.101231721,0,86.25399999999999,0,3,1,2,0,173.108
NCB18,19.6,0,0.069112952,9,90.1514,0,3,1,2,0,442.75699999999995
FDR25,12.857645184135976,1,0.138846289,3,263.7884,5,0,1,2,3,1324.942
FDV21,11.5,0,0.171050595,13,126.3704,6,6,2,1,1,3880.2824
DRH23,14.65,0,0.0,7,54.9614,9,4,1,0,1,552.614
FDS52,8.89,0,0.005496816,5,102.8016,3,8,1,2,2,1012.0160000000001
NCC31,8.02,0,0.033259081,9,154.2972,0,3,1,2,0,1090.5804
FDU03,18.7,1,0.09209592400000001,10,183.3292,2,7,1,1,1,2006.7212
FDG50,7.405,0,0.015295536,3,89.7146,9,4,1,0,1,547.2876
FDY31,5.98,0,0.043526599000000006,6,148.4418,1,1,0,2,1,2354.2688
FDX39,12.857645184135976,1,0.049435598,10,209.7586,5,0,1,2,3,5487.5236
FDE46,12.857645184135976,0,0.027610698,13,149.5366,4,0,2,0,0,604.5464
NCN29,15.2,0,0.012141036000000001,8,48.7034,7,5,1,1,1,680.4476
DRF13,12.1,0,0.029949818,14,146.3444,2,7,1,1,1,3773.7544
FDT46,12.857645184135976,0,0.053939315,13,52.1008,4,0,2,0,0,50.6008
FDS58,9.285,1,0.0,13,161.5578,8,2,2,0,1,4653.2762
FDX52,12.857645184135976,1,0.073541072,5,192.282,4,0,2,0,0,386.164
FDP27,8.155,0,0.199935881,10,188.453,0,3,1,2,0,379.506
FDX44,9.3,0,0.04303334599999999,6,89.4172,9,4,1,0,1,1159.8236
DRO35,13.85,0,0.034570357,7,117.4492,8,2,2,0,1,3243.7776
FDC59,16.7,1,0.054739692,15,65.7168,7,5,1,1,1,1086.5856
FDB12,11.15,1,0.105471384,0,105.8648,9,4,1,0,1,1973.4312
FDU26,16.7,1,0.042610897,4,117.2782,6,6,2,1,1,715.0692
NCF30,17.0,0,0.126758324,9,124.5362,3,8,1,2,2,1132.5258
FDX20,7.365,0,0.042524835,6,228.372,1,1,0,2,1,4527.44
FDN02,16.5,0,0.07381378799999999,3,207.2638,6,6,2,1,1,5383.6588
DRC27,13.8,0,0.097251621,4,245.7802,0,3,1,2,0,245.6802
FDZ38,12.857645184135976,0,0.014008751000000002,4,171.3422,4,0,2,0,0,862.211
DRH25,18.7,0,0.02442574,14,52.9324,0,3,1,2,0,51.9324
FDK21,7.905,0,0.010012319,13,250.4408,8,2,2,0,1,3004.0896
FDT01,13.65,1,0.18445404399999998,3,211.4902,9,4,1,0,1,4035.4138
FDZ09,17.6,0,0.105042025,13,163.8868,9,4,1,0,1,3111.9492
DRL37,15.5,0,0.053589594000000004,14,44.177,3,8,1,2,2,173.108
FDN49,17.25,1,0.125734578,2,41.748000000000005,3,8,1,2,2,199.74
FDC22,6.89,1,0.136705075,13,194.882,7,5,1,1,1,4440.8859999999995
FDT33,7.81,1,0.03412912,13,165.1158,3,8,1,2,2,1838.2738
NCB43,20.2,0,0.10031931699999999,9,188.6898,3,8,1,2,2,3367.6164
DRI25,12.857645184135976,0,0.033737273,14,56.6614,5,0,1,2,3,607.8754
FDD21,10.3,1,0.030569229,6,113.1176,8,2,2,0,1,4695.2216
FDS23,4.635,0,0.14086247,1,126.4994,6,6,2,1,1,1670.4922
FDS13,6.465,0,0.208397715,3,265.2884,0,3,1,2,0,264.9884
DRI03,12.857645184135976,0,0.039751236,4,176.9028,4,0,2,0,0,708.4112
FDU58,6.61,1,0.0,13,186.4898,7,5,1,1,1,2993.4368
FDL09,12.857645184135976,1,0.127416049,13,167.4816,5,0,1,2,3,1006.6896
FDS12,9.1,0,0.291438755,0,126.8362,0,3,1,2,0,125.8362
FDP03,5.15,1,0.06112617,10,122.5388,1,1,0,2,1,371.5164
FDI21,12.857645184135976,1,0.056328717,13,63.9168,5,0,1,2,3,1597.92
FDW45,18.0,0,0.03901099,13,147.7418,8,2,2,0,1,4119.9704
NCA18,10.1,0,0.09386236199999999,9,115.9492,0,3,1,2,0,231.6984
FDN32,12.857645184135976,0,0.015485016,6,185.6266,5,0,1,2,3,4979.5182
FDR15,12.857645184135976,1,0.033276066,10,153.8314,5,0,1,2,3,3723.1536
DRK11,8.21,0,0.010781158,7,149.9392,9,4,1,0,1,1938.8096
DRG49,7.81,0,0.067730081,14,242.6486,3,8,1,2,2,2199.1374
FDD29,12.15,0,0.018410515,5,252.1698,8,2,2,0,1,2283.0282
FDE33,19.35,1,0.083079826,6,80.3644,0,3,1,2,0,157.1288
FDJ58,15.6,1,0.17624403800000002,13,173.6764,0,3,1,2,0,515.3292
FDM46,7.365,0,0.16021655199999998,13,93.512,9,4,1,0,1,1677.816
FDD23,9.5,1,0.04867632400000001,15,187.7898,6,6,2,1,1,2057.9878
DRM35,12.857645184135976,0,0.070103425,7,179.4344,5,0,1,2,3,5888.3352
DRC25,5.73,0,0.045556680999999995,14,85.3882,3,8,1,2,2,1288.323
FDL36,15.1,0,0.076193763,0,89.78299999999999,9,4,1,0,1,2247.075
FDD41,6.765,1,0.08718748800000001,5,105.5306,1,1,0,2,1,1567.9589999999998
FDV19,14.85,1,0.035311852000000005,6,160.9578,9,4,1,0,1,4813.734
FDR44,6.11,1,0.103080901,6,131.2968,9,4,1,0,1,1957.4520000000002
FDX50,20.1,0,0.075049323,4,110.4228,2,7,1,1,1,1105.228
DRC25,5.73,0,0.045463870999999996,14,85.2882,7,5,1,1,1,2061.3168
FDA15,12.857645184135976,0,0.015944801,4,249.5092,5,0,1,2,3,6474.2392
FDX22,6.785,1,0.022974812,13,208.7928,8,2,2,0,1,5890.9984
FDJ50,8.645,0,0.021629781,3,51.9982,7,5,1,1,1,999.3658
FDT13,12.857645184135976,0,0.032516546,3,188.8214,4,0,2,0,0,753.6856
FDN12,15.6,0,0.08103643599999999,0,112.3544,1,1,0,2,1,2572.6512
FDD58,7.76,0,0.059472609,13,98.77,7,5,1,1,1,1298.31
FDM04,9.195,1,0.047081397999999997,5,51.1666,1,1,0,2,1,1179.1318
FDA23,9.8,0,0.047260402,0,102.8016,9,4,1,0,1,1922.8304
FDW28,18.25,0,0.148673586,5,197.2452,0,3,1,2,0,195.7452
FDA45,21.25,0,0.15601263099999998,13,177.33700000000002,3,8,1,2,2,2822.992
NCO26,7.235,0,0.077011493,9,117.3492,7,5,1,1,1,1506.0396
FDV26,20.25,1,0.07614605,4,197.0794,6,6,2,1,1,4681.9056
FDC50,12.857645184135976,0,0.135836915,3,93.8094,5,0,1,2,3,3237.1196
NCV05,12.857645184135976,0,0.030062224,8,154.3656,5,0,1,2,3,2471.4496
FDW48,18.0,0,0.008575615,0,80.2618,3,8,1,2,2,644.4944
FDS55,7.02,0,0.081096635,6,148.4734,1,1,0,2,1,3563.3616
FDX32,15.1,1,0.100060762,6,144.0786,7,5,1,1,1,2600.6148
FDC53,8.68,0,0.008834023,5,100.0384,6,6,2,1,1,2266.3832
FDG35,21.2,1,0.007069661999999999,15,175.7738,3,8,1,2,2,1911.5118
NCC30,16.6,0,0.046161923,9,176.6344,0,3,1,2,0,356.8688
NCZ17,12.15,0,0.079592733,8,37.3506,7,5,1,1,1,645.1602
FDZ56,16.25,0,0.025776993999999998,6,169.9474,9,4,1,0,1,2863.6058
NCS05,11.5,0,0.020960615,8,133.2942,1,1,0,2,1,2649.884
DRC25,12.857645184135976,0,0.0,14,87.3882,5,0,1,2,3,1374.2112
FDW59,13.15,0,0.020715913,1,83.5566,8,2,2,0,1,1268.349
FDB36,5.465,1,0.048801674,0,132.1626,2,7,1,1,1,1573.9512
FDT37,14.15,0,0.0,3,253.7014,7,5,1,1,1,5865.0322
FDG47,12.8,0,0.06960567599999999,15,261.9252,6,6,2,1,1,4984.1788
FDM45,8.655,1,0.088373591,13,119.3756,7,5,1,1,1,1454.1072
FDQ40,12.857645184135976,1,0.035853059,5,176.8712,5,0,1,2,3,3691.1952
FDF34,9.3,1,0.01404119,13,199.1084,9,4,1,0,1,396.8168
FDP24,20.6,0,0.083473583,0,120.8756,2,7,1,1,1,1211.756
FDT55,12.857645184135976,1,0.07643454200000001,6,155.8946,4,0,2,0,0,473.3838
FDH60,19.7,1,0.08073703,0,197.011,8,2,2,0,1,3338.987
FDF57,14.5,1,0.0,6,169.6448,6,6,2,1,1,2045.3376
NCX29,10.0,0,0.08915252800000001,8,147.7102,8,2,2,0,1,437.4306
FDD34,7.945,0,0.015863075,13,161.821,1,1,0,2,1,2446.815
FDQ15,20.35,1,0.151308326,10,81.7276,9,4,1,0,1,2030.69
FDL12,15.85,1,0.12160972199999999,0,60.222,6,6,2,1,1,539.298
FDS22,16.85,1,0.023135131,13,44.8428,1,1,0,2,1,703.0848
NCM29,11.5,0,0.017714096000000002,8,132.9626,3,8,1,2,2,1442.7886
FDO24,11.1,0,0.0,0,156.4604,9,4,1,0,1,2376.906
NCJ43,6.635,0,0.027069402000000003,9,174.9396,8,2,2,0,1,1744.396
FDA37,7.81,1,0.055226755,3,123.1046,8,2,2,0,1,871.5322
NCM07,9.395,0,0.040124625,11,85.1908,3,8,1,2,2,1342.2528
FDT49,7.0,0,0.151376958,3,108.228,6,6,2,1,1,1171.808
FDP23,6.71,0,0.03558013,1,217.5166,6,6,2,1,1,4572.0486
DRF51,15.75,0,0.166513779,4,38.0506,3,8,1,2,2,265.6542
NCZ41,19.85,0,0.06478563,8,123.7704,2,7,1,1,1,2503.408
DRJ11,9.5,0,0.085223447,7,189.2872,9,4,1,0,1,6050.7904
FDP37,15.6,0,0.143915417,2,127.5994,2,7,1,1,1,2441.4886
FDT60,12.857645184135976,0,0.13227533800000002,0,123.8388,4,0,2,0,0,123.8388
FDA09,13.35,1,0.149338159,13,178.666,6,6,2,1,1,1797.66
FDJ46,11.1,0,0.044823438,13,174.2054,8,2,2,0,1,1926.1594
FDO48,15.0,1,0.02681843,0,219.7456,1,1,0,2,1,3094.6384
FDS59,14.8,1,0.04407225,1,109.057,3,8,1,2,2,1428.141
FDH44,19.1,1,0.025872153,6,145.7418,8,2,2,0,1,882.8508
NCM05,6.825,0,0.059835659000000006,8,264.3226,6,6,2,1,1,4229.1616
NCU06,12.857645184135976,0,0.13027716,9,228.00099999999998,4,0,2,0,0,1148.505
FDV13,17.35,1,0.027653795,3,88.0856,9,4,1,0,1,1318.2839999999999
FDA23,9.8,0,0.04714777,0,102.4016,1,1,0,2,1,1720.4272
FDJ60,19.35,1,0.062882112,0,164.1184,2,7,1,1,1,2807.0128
FDN13,18.6,0,0.152294691,2,98.9358,9,4,1,0,1,1508.037
DRF49,7.27,0,0.071064499,14,114.4518,6,6,2,1,1,1366.2216
FDK20,12.6,1,0.041726942,6,122.0072,3,8,1,2,2,1470.0864
FDB27,12.857645184135976,0,0.055121892,4,196.7768,5,0,1,2,3,5912.304
NCS18,12.65,0,0.042211119000000005,9,108.6938,8,2,2,0,1,1393.5194
FDZ49,12.857645184135976,1,0.132500853,3,220.3798,5,0,1,2,3,5289.1152
FDN32,17.5,0,0.015557426000000001,6,184.7266,6,6,2,1,1,2213.1192
FDO37,8.06,0,0.021409913,2,229.7326,9,4,1,0,1,6930.978
NCD31,12.1,0,0.015497337,9,165.5526,3,8,1,2,2,3453.5046
NCV30,12.857645184135976,0,0.065612808,9,62.351000000000006,5,0,1,2,3,2150.534
FDY49,17.2,1,0.012030747,3,166.6184,9,4,1,0,1,1155.8288
FDM10,12.857645184135976,0,0.07560369900000001,13,215.1218,5,0,1,2,3,3205.827
FDT11,5.94,1,0.029372367000000003,1,186.7556,8,2,2,0,1,3942.8676
FDD39,16.7,0,0.070096518,4,217.885,1,1,0,2,1,3894.93
NCL31,7.39,0,0.120258245,11,141.547,6,6,2,1,1,2290.3520000000003
FDZ47,20.7,1,0.07928147599999999,0,100.1042,6,6,2,1,1,892.8378
NCU18,12.857645184135976,0,0.09776872800000001,9,142.4496,4,0,2,0,0,564.5984
FDJ58,12.857645184135976,1,0.104786172,13,172.2764,5,0,1,2,3,1545.9876
FDX12,18.2,1,0.043626605,0,241.4196,0,3,1,2,0,482.0392
FDV60,20.2,1,0.11783932800000001,0,195.21099999999998,3,8,1,2,2,2356.9320000000002
NCB19,12.857645184135976,0,0.089858447,9,84.5882,5,0,1,2,3,2061.3168
FDH45,12.857645184135976,1,0.185008985,6,42.3796,4,0,2,0,0,123.8388
FDB03,17.75,1,0.156701315,4,240.7538,1,1,0,2,1,4566.7222
FDI27,8.71,1,0.0,4,43.5744,2,7,1,1,1,498.0184
FDN22,18.85,1,0.13908768300000002,13,251.7724,2,7,1,1,1,3020.0688
FDQ37,20.75,0,0.089243789,2,192.0478,6,6,2,1,1,4649.9472
FDM02,12.5,1,0.073721115,3,85.6198,6,6,2,1,1,610.5386
FDW38,5.325,1,0.138679995,4,53.7298,8,2,2,0,1,862.8768
FDP34,12.857645184135976,0,0.24026824800000002,13,156.463,4,0,2,0,0,312.926
FDY55,16.75,0,0.0,6,255.3988,8,2,2,0,1,4625.9784
FDL34,16.0,0,0.040911824,13,141.2496,1,1,0,2,1,3387.5904
FDA09,13.35,1,0.14997485800000002,13,179.766,3,8,1,2,2,5932.278
FDM51,11.8,1,0.026072872,10,99.8674,2,7,1,1,1,1018.674
FDI34,10.65,1,0.08548276099999999,13,231.4668,3,8,1,2,2,3225.1352
NCD31,12.1,0,0.015521768,9,165.8526,2,7,1,1,1,3124.5994
FDW33,9.395,0,0.099101845,13,105.82799999999999,6,6,2,1,1,1704.4479999999999
NCP05,19.6,0,0.025281802000000003,8,152.0024,6,6,2,1,1,2884.2456
FDL56,14.1,0,0.125675936,6,86.9198,1,1,0,2,1,1133.8574
FDN01,12.857645184135976,0,0.07204818,2,177.937,5,0,1,2,3,6881.043000000001
FDA25,16.5,1,0.068263916,3,104.79899999999999,7,5,1,1,1,1238.388
FDF08,14.3,1,0.109144085,6,88.2856,0,3,1,2,0,175.7712
FDH08,7.51,0,0.017425784,6,227.90099999999998,6,6,2,1,1,459.402
DRH03,17.25,0,0.035118834,4,93.412,9,4,1,0,1,932.12
FDQ31,5.785,1,0.054066567,6,87.0856,3,8,1,2,2,1406.1696
FDO10,13.65,1,0.012823828999999998,13,55.5588,2,7,1,1,1,916.1408
FDT39,6.26,1,0.009883257,10,149.8366,9,4,1,0,1,1964.7758
FDM22,12.857645184135976,1,0.041754584,13,53.464,5,0,1,2,3,1597.92
FDR21,19.7,0,0.112036236,13,174.937,0,3,1,2,0,882.185
FDQ01,19.7,1,0.161610636,3,255.2014,2,7,1,1,1,3570.0196
FDZ03,13.65,1,0.078909166,4,186.72400000000002,9,4,1,0,1,4474.1759999999995
NCK05,20.1,0,0.077769768,8,63.0536,3,8,1,2,2,980.0576
FDW55,12.6,1,0.021951613,6,250.9092,1,1,0,2,1,4731.1748
FDF47,20.85,0,0.09777000400000001,15,222.8746,9,4,1,0,1,3589.9936
DRO59,12.857645184135976,0,0.094817105,7,77.9012,4,0,2,0,0,75.9012
NCM55,15.6,0,0.06672613299999999,11,185.8924,8,2,2,0,1,3516.7556
FDY31,5.98,0,0.043809260999999995,6,146.8418,2,7,1,1,1,1765.7016
FDJ57,12.857645184135976,1,0.0,12,184.3582,4,0,2,0,0,185.7582
FDV51,16.35,0,0.032671446,10,165.4842,3,8,1,2,2,1492.0578
DRG36,14.15,0,0.095378221,14,170.5106,8,2,2,0,1,2395.5484
DRF13,12.1,0,0.0,14,145.1444,1,1,0,2,1,3338.3212
NCJ54,9.895,0,0.060188932,9,233.0642,7,5,1,1,1,6041.4692
NCP42,8.51,0,0.016135764,9,195.6478,9,4,1,0,1,4262.4516
NCF30,17.0,0,0.12622018699999998,9,126.7362,6,6,2,1,1,1258.362
FDY44,12.857645184135976,1,0.024286377999999997,6,194.71099999999998,5,0,1,2,3,5892.33
FDX09,9.0,0,0.065350715,13,175.437,9,4,1,0,1,3175.866
NCU30,5.11,0,0.035071955,9,163.221,2,7,1,1,1,2773.0570000000002
FDU49,19.5,1,0.030742082999999996,3,85.554,9,4,1,0,1,1211.756
FDC48,9.195,0,0.015949001,0,84.1592,2,7,1,1,1,1238.388
FDJ21,16.7,1,0.038496166,13,147.5102,1,1,0,2,1,5540.7876
NCX41,19.0,0,0.017746826,8,210.8244,9,4,1,0,1,2540.6928
FDT36,12.3,0,0.11127459099999999,0,35.0874,8,2,2,0,1,458.7362
FDK28,12.857645184135976,0,0.065272284,5,256.1646,5,0,1,2,3,3349.6398
DRI49,14.15,0,0.183472595,14,82.0276,6,6,2,1,1,1624.5520000000001
NCM54,12.857645184135976,0,0.08918772,9,128.9678,4,0,2,0,0,254.3356
FDD48,10.395,0,0.030281542999999998,0,116.3176,3,8,1,2,2,1259.6936
NCF30,17.0,0,0.211306673,9,125.1362,0,3,1,2,0,251.6724
FDX03,15.85,1,0.061190964,10,47.1744,9,4,1,0,1,996.0368
FDZ33,10.195,0,0.10730767699999999,13,149.8076,1,1,0,2,1,2217.114
FDB39,12.857645184135976,0,0.067441726,4,57.4272,4,0,2,0,0,111.8544
DRM11,6.57,0,0.066338717,7,261.4278,3,8,1,2,2,4165.2448
DRE48,8.43,0,0.0,14,195.3768,2,7,1,1,1,1576.6144
NCL31,7.39,0,0.12052492199999999,11,142.247,7,5,1,1,1,2433.499
FDB11,16.0,0,0.061192210999999996,15,224.1404,2,7,1,1,1,4725.8484
FDX14,13.1,0,0.075056542,4,76.0354,9,4,1,0,1,601.8832
NCM29,12.857645184135976,0,0.017556795,8,129.9626,5,0,1,2,3,3410.2276
FDH47,13.5,1,0.129077455,15,95.2068,7,5,1,1,1,583.2408
FDG09,20.6,1,0.047896392999999995,6,185.8556,1,1,0,2,1,1689.8004
FDP25,15.2,0,0.021240491,3,216.9824,9,4,1,0,1,4804.4128
FDY27,12.857645184135976,0,0.031743707,4,179.1344,5,0,1,2,3,1605.9096
DRM59,5.88,0,0.003612411,7,154.1998,2,7,1,1,1,3537.3954
DRI03,6.03,0,0.022796177999999997,4,178.1028,3,8,1,2,2,1416.8224
FDY03,12.857645184135976,1,0.133279499,10,112.6202,4,0,2,0,0,675.1212
NCV17,18.85,0,0.016132592,8,130.2626,9,4,1,0,1,3016.7398
NCJ17,7.68,0,0.152429537,8,85.5224,1,1,0,2,1,1278.336
NCP54,15.35,0,0.035348491,9,124.67299999999999,2,7,1,1,1,2093.9410000000003
FDZ15,13.1,0,0.020903193,4,119.2782,9,4,1,0,1,3098.6332
NCR05,10.1,0,0.054853377,8,198.6084,3,8,1,2,2,2182.4924
FDX03,12.857645184135976,1,0.10697116699999999,10,44.7744,4,0,2,0,0,135.8232
FDQ12,12.65,0,0.035482562,0,231.40099999999998,7,5,1,1,1,2526.7110000000002
FDC21,14.6,1,0.04292307099999999,6,109.8254,1,1,0,2,1,1627.881
FDQ40,11.1,1,0.036174285,5,176.0712,3,8,1,2,2,1581.9408
FDI07,12.857645184135976,1,0.033597374,10,197.2426,5,0,1,2,3,3163.8816
FDQ25,8.63,1,0.028320655,3,172.5422,9,4,1,0,1,2241.7486
NCK18,9.6,0,0.0,9,163.9184,6,6,2,1,1,4293.0784
DRI25,19.6,0,0.056744064000000004,14,55.6614,0,3,1,2,0,165.7842
DRA24,19.35,1,0.039990314,14,165.0868,9,4,1,0,1,982.7208
FDA32,14.0,0,0.030155223999999998,6,214.7192,7,5,1,1,1,3020.0688
FDE59,12.15,0,0.062541552,15,34.3532,3,8,1,2,2,251.6724
FDY59,8.195,0,0.031403441000000004,0,93.8462,8,2,2,0,1,647.8234
FDQ20,8.325,0,0.029845242999999997,6,41.6138,7,5,1,1,1,284.2966
FDB21,7.475,0,0.149125615,6,241.6854,3,8,1,2,2,6042.135
FDB41,12.857645184135976,1,0.170382726,5,45.2718,4,0,2,0,0,47.2718
DRG11,6.385,0,0.083768522,7,109.8596,1,1,0,2,1,3235.788
FDV10,12.857645184135976,1,0.11679368400000001,13,41.0112,4,0,2,0,0,42.6112
FDI41,18.5,1,0.062205112,5,148.3418,1,1,0,2,1,1765.7016
FDN10,11.5,0,0.0463847,13,118.9124,2,7,1,1,1,1540.6612
NCM17,7.93,0,0.07142564700000001,8,45.9086,3,8,1,2,2,1070.6064
DRG37,12.857645184135976,0,0.033929133,14,154.3972,4,0,2,0,0,311.5944
FDA21,13.65,0,0.036033639,13,183.7924,7,5,1,1,1,2591.2936
FDM27,12.35,1,0.158337479,10,157.9946,1,1,0,2,1,3313.6866
FDA32,14.0,0,0.030140981,6,216.0192,9,4,1,0,1,2588.6304
NCZ53,9.6,0,0.024515221,8,189.2214,9,4,1,0,1,3956.8494
FDW40,14.0,1,0.105125569,5,143.2812,6,6,2,1,1,3277.0676
FDS52,8.89,0,0.00547348,5,100.5016,6,6,2,1,1,1315.6208
FDM58,16.85,1,0.13338539800000002,13,109.8544,0,3,1,2,0,223.7088
NCE54,12.857645184135976,0,0.047098175,9,75.5354,4,0,2,0,0,150.4708
FDS11,7.05,1,0.055548003,1,225.3088,6,6,2,1,1,5816.4288
FDL20,17.1,0,0.128614205,6,111.6886,9,4,1,0,1,1556.6404
FDX13,12.857645184135976,0,0.047551567999999995,3,249.1092,5,0,1,2,3,8217.3036
FDR21,19.7,0,0.066879757,13,174.437,1,1,0,2,1,1587.933
FDV28,16.1,1,0.160379061,5,33.6558,3,8,1,2,2,203.7348
FDZ51,11.3,1,0.054861393,10,96.9094,2,7,1,1,1,952.0939999999999
FDD46,6.035,0,0.141542481,13,153.1998,7,5,1,1,1,1537.9979999999998
FDE23,17.6,1,0.053397642,15,46.706,3,8,1,2,2,699.09
NCF55,6.675,0,0.021710275,9,34.9874,7,5,1,1,1,247.0118
FDU12,15.5,1,0.075688032,0,262.9568,1,1,0,2,1,1845.5976
FDZ22,9.395,0,0.045340279000000004,13,85.025,9,4,1,0,1,2080.625
FDI44,16.1,0,0.10014945900000001,6,78.4328,1,1,0,2,1,1158.492
FDH50,15.0,1,0.162348584,3,185.9266,2,7,1,1,1,4610.665
FDE57,9.6,0,0.036341539,6,142.9154,9,4,1,0,1,3261.7542
DRJ51,14.1,0,0.087920675,4,228.5668,1,1,0,2,1,1151.8339999999998
FDX52,11.5,1,0.042087749,5,192.68200000000002,7,5,1,1,1,3861.64
DRN47,12.1,0,0.016921927,7,178.36599999999999,2,7,1,1,1,4314.384
FDT21,7.42,0,0.020423549,13,249.0092,9,4,1,0,1,2988.1104
FDY21,15.1,0,0.17383312899999998,13,196.511,7,5,1,1,1,4713.8640000000005
FDG21,12.857645184135976,1,0.256152243,12,151.005,4,0,2,0,0,149.805
FDS58,9.285,1,0.021002641000000002,13,161.1578,6,6,2,1,1,4011.445
FDA26,7.855,1,0.0,4,220.1482,3,8,1,2,2,4600.0122
FDY16,12.857645184135976,1,0.091780142,5,182.5266,5,0,1,2,3,6454.931
FDF20,12.85,0,0.033220169,6,196.6768,8,2,2,0,1,2759.0752
FDI15,13.8,0,0.14123493199999998,4,263.7884,1,1,0,2,1,5564.7564
FDC47,15.0,0,0.19899855,13,226.5694,0,3,1,2,0,913.4776
FDL08,10.8,0,0.049709624,6,246.8144,6,6,2,1,1,2450.144
FDF08,14.3,1,0.065153295,6,88.4856,1,1,0,2,1,1406.1696
FDN03,9.8,1,0.015087112,10,250.1408,6,6,2,1,1,4005.4528
FDG34,11.5,1,0.037782943,13,106.6254,2,7,1,1,1,325.5762
FDA56,9.21,0,0.008782561,6,119.8414,7,5,1,1,1,1340.2554
NCI17,12.857645184135976,0,0.14272811300000002,8,95.141,5,0,1,2,3,2510.0660000000003
NCO17,10.0,0,0.073493831,8,118.344,9,4,1,0,1,1797.66
FDK55,18.5,0,0.025907416000000003,10,87.7172,2,7,1,1,1,802.9548
FDD10,20.6,1,0.046280998,13,177.4344,2,7,1,1,1,1962.7784
NCH18,9.3,0,0.044624064000000005,9,245.4802,1,1,0,2,1,3193.8426
NCA53,11.395,0,0.009898492,8,48.8034,7,5,1,1,1,777.6544
DRJ24,11.8,0,0.189689886,14,184.3924,0,3,1,2,0,370.1848
DRN35,8.01,0,0.070189131,7,37.9532,1,1,0,2,1,826.9236
FDC47,15.0,0,0.119374946,13,229.3694,3,8,1,2,2,5024.1268
FDN48,13.35,0,0.065215312,0,93.4804,3,8,1,2,2,1102.5648
FDR27,12.857645184135976,1,0.095635061,10,130.7942,5,0,1,2,3,3047.3666
FDS33,12.857645184135976,1,0.216107535,13,86.8514,4,0,2,0,0,354.2056
DRL11,10.5,0,0.048009080999999995,7,157.0946,6,6,2,1,1,2209.1244
FDQ21,21.25,0,0.019533098,13,120.4756,2,7,1,1,1,1938.8096
FDY37,17.0,1,0.026568875,3,142.047,8,2,2,0,1,3149.2340000000004
FDS35,9.3,0,0.111127966,1,63.1826,1,1,0,2,1,2002.0606
DRD60,15.7,0,0.03723211,14,183.1634,8,2,2,0,1,5634.6654
DRP47,15.75,0,0.140603316,7,252.8382,8,2,2,0,1,6308.455
NCY41,12.857645184135976,0,0.07536886799999999,8,35.2532,5,0,1,2,3,970.7364
